"IMDBID";"Title";"Genre";"Year";"URL";"Audience_Rating";"Critic_Rating";"Budget_In_Millions";"User_Review";"Polarity"
"tt0167190";"Hellboy";"Action, Fantasy, Horror, Sci-Fi";2004;"https://m.media-amazon.com/images/M/MV5BNTc1ZWY0ZTEtZTVmNi00MTg0LTg4NmQtZTI4OWNiMmQ0MWZkXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg";6.9;7.2;66.0;"B+ Good script, well-paced, overall very entertaining.";"Positive"
"tt0167203";"I Dreamed of Africa";"Adventure, Drama, Romance";2000;"https://images-na.ssl-images-amazon.com/images/M/MV5BZGQyODhhN2QtNTM4Ni00YmI0LWI2NjctM2Y1OWU2NzkwZDc0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;3.3;50.0;"Everything fell apart due to poor script";"Negative"
"tt0167260";"The Lord of the Rings: The Return of the King";"Action, Adventure, Drama, Fantasy";2003;"https://m.media-amazon.com/images/M/MV5BNzA5ZDNlZWMtM2NhNS00NDJjLTk4NDItYTRmY2EwMWZlMTY3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg";8.9;9.4;94.0;"All Good Things come to an End!";"Positive"
"tt0167261";"The Lord of the Rings: The Two Towers";"Adventure, Drama, Fantasy";2002;"https://m.media-amazon.com/images/M/MV5BNGE5MzIyNTAtNWFlMC00NDA2LWJiMjItMjc4Yjg1OWM5NzhhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg";8.7;8.7;94.0;"An Epic in every sense of the word.";"Negative"
"tt0167456";"Thunderbirds";"Action, Adventure, Comedy";2004;"https://m.media-amazon.com/images/M/MV5BMTU2NDA1NTkyN15BMl5BanBnXkFtZTYwNzAzODg2._V1_SX300.jpg";4.2;3.6;57.0;"'Thunder' with a blunder.";"Negative"
"tt0170016";"How the Grinch Stole Christmas";"Comedy, Family, Fantasy";2000;"https://m.media-amazon.com/images/M/MV5BNWNiNTczNzEtMjQyZC00MjFmLTkzMDMtODk4ZGMyZmE0N2E4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg";6.1;4.6;123.0;"Visually good but really carried by Jim Carrey";"Positive"
"tt0170691";"Tigerland";"Drama, War";2001;"https://m.media-amazon.com/images/M/MV5BMzRlZDEwYmItYjMwMC00NjliLWJlN2YtZmNkYjYxNjU4M2QxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg";7.0;5.5;10.0;"Fresh, and gritty";"Positive"
"tt0171356";"Gun Shy";"Comedy, Crime, Romance";2000;"https://m.media-amazon.com/images/M/MV5BMTc1MDYzMjI0Nl5BMl5BanBnXkFtZTcwODU3MjMyMQ@@._V1_SX300.jpg";5.7;4.2;10.0;""" Fear is the other's guy's  problem, . . Unfortunately,  I'm the other guy! """;"Negative"
"tt0171433";"Keeping the Faith";"Comedy, Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BMTMxNzg3MzQ3Nl5BMl5BanBnXkFtZTYwOTY4Nzc5._V1_SX300.jpg";6.4;6.0;29.0;"Funny light romantic comedy";"Positive"
"tt0171580";"Nurse Betty";"Comedy, Crime, Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BYjU2OGVhYjgtYWE3Zi00MzM5LWEwYjgtYjQxNzkxNzhhZGFjXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg";6.2;6.9;24.0;"Unique, inconsistent but great";"Positive"
"tt0172156";"Bad Boys II";"Action, Comedy, Crime, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BZmU4NzVkZjEtZmQxMi00ZDY5LWI3ZDYtMWRmZjE5YmYwZjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.6;3.8;130.0;"More than your typical buddy cop flick. Way more!!";"Negative"
"tt0172495";"Gladiator";"Action, Adventure, Drama";2000;"https://m.media-amazon.com/images/M/MV5BMDliMmNhNDEtODUyOS00MjNlLTgxODEtN2U3NzIxMGVkZTA1L2ltYWdlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg";8.5;6.7;103.0;"A Throwback To The Epics Of The '60s";"Negative"
"tt0173716";"Cecil B. DeMented";"Comedy, Crime, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BOWE2YzQ4MDMtZmQ5Yi00YjU5LTkyMzUtYzk5NzY3OTFiM2MwXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg";6.2;5.7;10.0;"Watch Out for Those ""Genre Specific"" Audiences";"Negative"
"tt0173840";"Final Fantasy: The Spirits Within";"Animation, Action, Adventure, Fantasy, Romance, Sci-Fi";2001;"https://m.media-amazon.com/images/M/MV5BZWFmYmViNGEtNzM5NC00NDliLThmNTUtYTY1NjhiN2ZjMGM5XkEyXkFqcGdeQXVyMDM5ODIyNw@@._V1_SX300.jpg";6.4;4.9;137.0;"Not bad at all....";"Positive"
"tt0174336";"Whipped";"Comedy, Romance";2000;"https://images-na.ssl-images-amazon.com/images/M/MV5BMDNiMjFmZTQtMmQzNi00NGY4LWEyYmYtMzA0MDA4MWJkYTk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";4.4;1.0;3.0;"The Dispute";"Negative"
"tt0174480";"Autumn in New York";"Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BMWFlM2VmYTUtZmFmMC00N2Y1LWE3NmUtYWI5MWZiMTY3NDRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;2.4;65.0;"Average";"Negative"
"tt0175142";"Scary Movie";"Comedy";2000;"https://m.media-amazon.com/images/M/MV5BMGEzZjdjMGQtZmYzZC00N2I4LThiY2QtNWY5ZmQ3M2ExZmM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.2;4.8;19.0;"first great parody film in awhile";"Positive"
"tt0176783";"Gossip";"Drama, Mystery, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BN2Y5YWJlZjMtNGFmYS00MDE1LWE3ZjktMDBkMjc1YTY0YWJhXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg";5.9;3.1;24.0;"The first hour is good...";"Negative"
"tt0177971";"The Perfect Storm";"Action, Adventure, Drama, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BOGU2MWRiYmQtMDY1MS00OTUzLTkzYTktYjE5YTE4MTI0NzRkL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.4;5.9;140.0;"The perfect storm movie.";"Positive"
"tt0179626";"15 Minutes";"Action, Crime, Drama, Thriller";2001;"https://m.media-amazon.com/images/M/MV5BMTI3MzQ1MzIwNl5BMl5BanBnXkFtZTYwMTAxODc5._V1_SX300.jpg";6.1;3.4;60.0;"It has its good parts";"Positive"
"tt0180052";"The Adventures of Pluto Nash";"Comedy, Action, Sci-Fi";2002;"https://m.media-amazon.com/images/M/MV5BMTQ4NTMwODQwNV5BMl5BanBnXkFtZTYwNTg0Nzk2._V1_SX300.jpg";3.8;1.2;100.0;"I was prepared to hate this...  But ""The Adventures of Pluto Nash"" was a Pleasant Surprise!";"Positive"
"tt0180073";"Quills";"Biography, Drama";2000;"https://m.media-amazon.com/images/M/MV5BYzEwMTExODAtNWQ2NS00ZWNiLTlhNDctYmMwNmM0OTAwNTIzL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg";7.3;7.0;13.5;"Interesting...";"Negative"
"tt0180734";"Hardball";"Drama, Sport";2001;"https://m.media-amazon.com/images/M/MV5BMjY3Nzk0NzkxMF5BMl5BanBnXkFtZTgwMTYxNzYxMTE@._V1_SX300.jpg";6.4;4.8;32.0;"Wow.";"Positive"
"tt0181151";"What Planet Are You From?";"Comedy, Sci-Fi";2000;"https://m.media-amazon.com/images/M/MV5BMTM4ODgzNDU2OF5BMl5BanBnXkFtZTYwMjI1Njc2._V1_SX300.jpg";5.6;4.1;60.0;"Mildly amusing date movie";"Positive"
"tt0181536";"Finding Forrester";"Drama";2001;"https://m.media-amazon.com/images/M/MV5BMTk5MjQ4MjcyOF5BMl5BanBnXkFtZTYwNTMzODg2._V1_SX300.jpg";7.3;6.2;43.0;"a very good film";"Positive"
"tt0181689";"Minority Report";"Action, Crime, Mystery, Sci-Fi, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BZTI3YzZjZjEtMDdjOC00OWVjLTk0YmYtYzI2MGMwZjFiMzBlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";7.7;8.0;102.0;"Minority Report is one of the top films of 2002";"Positive"
"tt0181739";"Osmosis Jones";"Animation, Action, Adventure, Comedy, Crime, Family, Fantasy";2001;"https://m.media-amazon.com/images/M/MV5BMTk5NTg2NzM0OV5BMl5BanBnXkFtZTYwNTk5Mjg5._V1_SX300.jpg";6.3;5.7;70.0;"God help me, I really liked this film.";"Positive"
"tt0181852";"Terminator 3: Rise of the Machines";"Action, Sci-Fi";2003;"https://m.media-amazon.com/images/M/MV5BMTk5NzM1ODgyN15BMl5BanBnXkFtZTcwMzA5MjAzMw@@._V1_SX300.jpg";6.3;6.6;200.0;"The more I think about this movie, the more it grows on me.";"Negative"
"tt0181865";"Traffic";"Crime, Drama, Thriller";2001;"https://m.media-amazon.com/images/M/MV5BNDA2YjNkMjEtZjcwNy00ZTc5LWEzNDItMjE0ODlmMDAzNDFkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg";7.6;8.6;48.0;"The Real Best Film of 2000";"Positive"
"tt0181875";"Almost Famous";"Adventure, Comedy, Drama, Music";2000;"https://m.media-amazon.com/images/M/MV5BMzY1ZjMwMGEtYTY1ZS00ZDllLTk0ZmUtYzA3ZTA4NmYwNGNkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg";7.9;9.0;60.0;"An Excellent Original Insight Into The 70's Rock Scene... With Dazzling Performances.";"Positive"
"tt0181984";"Boiler Room";"Crime, Drama, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BYWQ2NDY3NjQtMTY3NS00M2VhLThlOTQtOGE4NzczY2RlYzg3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg";7.0;6.3;7.0;"Great movie but disappointing ending !";"Negative"
"tt0182295";"Love's Labour's Lost";"Romance, Comedy, Musical";2000;"https://m.media-amazon.com/images/M/MV5BMTYxMjYzMDY4N15BMl5BanBnXkFtZTcwODU5ODEyMQ@@._V1_SX300.jpg";6.1;3.5;13.0;"Delightful.";"Positive"
"tt0183505";"Me, Myself & Irene";"Comedy";2000;"https://m.media-amazon.com/images/M/MV5BODMwMDY2YzUtNGFiNS00NDA1LWI4YzMtYzVmM2RlZTk3NGVlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.6;4.9;51.0;"It's hilarious !";"Positive"
"tt0183523";"Mission to Mars";"Adventure, Sci-Fi, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BMzhiNjVhZjUtMWYwMy00M2U5LWE5NWEtNGU4N2E5NTI3MzFlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;3.4;100.0;"A difficult derivative sci-fi film";"Negative"
"tt0183649";"Phone Booth";"Crime, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_SX300.jpg";7.1;5.6;13.0;"Synopsis of this flick without spoiling the end.";"Negative"
"tt0183659";"Pollock";"Biography, Drama";2001;"https://m.media-amazon.com/images/M/MV5BZDU0NjJkNGQtOGY0ZS00MTEyLTk4NDEtODA5MTc4NGY1NjZkXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg";7.0;7.7;6.0;"In The Abstract";"Negative"
"tt0183790";"A Knight's Tale";"Action, Adventure, Romance";2001;"https://m.media-amazon.com/images/M/MV5BMTE5OTE4OTE2Nl5BMl5BanBnXkFtZTYwMDkzMTQ3._V1_SX300.jpg";6.9;5.6;65.0;"Absolutely unexpected pleasure.  Light-hearted but satisfying on many levels";"Positive"
"tt0184791";"O";"Drama, Romance, Thriller";2001;"https://m.media-amazon.com/images/M/MV5BMTg0MzA1ODg5M15BMl5BanBnXkFtZTYwODYxMTU3._V1_SX300.jpg";6.1;5.3;5.0;"One of the better retellings of Shakespeare to date. ***1/2 (out of four)";"Positive"
"tt0184858";"Reindeer Games";"Action, Adventure, Crime, Drama, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BZjNmNWIwZTAtMjM1MS00ODNiLTljYzMtNGI1ZmRkMmIxYzJiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.7;3.7;42.0;"Twisty Movie";"Negative"
"tt0184894";"Shanghai Noon";"Action, Adventure, Comedy, Western";2000;"https://m.media-amazon.com/images/M/MV5BMTI0MjE2MzUwOV5BMl5BanBnXkFtZTYwMTk5NjU3._V1_SX300.jpg";6.6;7.7;55.0;"Jackie and Owen have great chemistry and make a great duo";"Positive"
"tt0184907";"Snow Day";"Adventure, Comedy, Family";2000;"https://m.media-amazon.com/images/M/MV5BOTE3M2Y4YjQtNDQzMS00NWYzLTkyODUtNGFkZmY0MTk4NjE3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.0;3.4;13.0;"This movie is not just for Kids.";"Negative"
"tt0185014";"Wonder Boys";"Comedy, Drama";2000;"https://m.media-amazon.com/images/M/MV5BZGFlZDI5OGMtMmVhMS00NTQxLTgzZmEtZDJlMGVjNWViZThmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg";7.4;7.3;55.0;"Sublimely wonderful Douglas and Maguire";"Positive"
"tt0185183";"Battlefield Earth";"Action, Adventure, Sci-Fi";2000;"https://m.media-amazon.com/images/M/MV5BMTg0Njk2OTM3OF5BMl5BanBnXkFtZTYwNTAyMzc3._V1_SX300.jpg";2.5;0.9;73.0;"What were they thinking???";"Negative"
"tt0185431";"Little Nicky";"Comedy, Fantasy";2000;"https://m.media-amazon.com/images/M/MV5BMTQ4MTk3Mzk5NV5BMl5BanBnXkFtZTYwMTQ3NzI3._V1_SX300.jpg";5.3;3.8;85.0;"Like a really bad bowel movement";"Negative"
"tt0186045";"Drowning Mona";"Comedy, Crime, Mystery";2000;"https://m.media-amazon.com/images/M/MV5BYWNhYWUxMzAtNmJmYS00Yjg5LWIyYWUtY2IxMDRjZmZhOTZjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;2.5;6.0;"""White trash Murder on the Orient Express""";"Negative"
"tt0186151";"Frequency";"Crime, Drama, Mystery, Sci-Fi, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BMTI4NTgyOTIxN15BMl5BanBnXkFtZTYwMTUwODY3._V1_SX300.jpg";7.4;6.7;31.0;"Good film!";"Positive"
"tt0186566";"Space Cowboys";"Action, Adventure, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BMTk4NzAwOTkwMF5BMl5BanBnXkFtZTYwMDM3MTM3._V1_SX300.jpg";6.4;7.3;65.0;"Just turn off your brain and enjoy...";"Negative"
"tt0186894";"Bounce";"Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BMDhjMmJiOWUtYzU5Yy00YWYzLTg3MzItNDFjYTVmMGFkMWQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.7;5.2;35.0;"Two leads keep it bouncing";"Negative"
"tt0186975";"Down to You";"Comedy, Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BMTI3NDIxMTIwMF5BMl5BanBnXkFtZTcwNTQ3MTIyMQ@@._V1_SX300.jpg";4.9;1.3;11.0;"annoying!";"Negative"
"tt0187393";"The Patriot";"Action, Drama, History, War";2000;"https://m.media-amazon.com/images/M/MV5BMTkzMjE4ODU0MV5BMl5BanBnXkFtZTYwNTI2OTk2._V1_SX300.jpg";7.2;6.3;110.0;"10% historical drama + 30% flag waving sentimentalism + 60% Mad Max = 100% twaddle";"Negative"
"tt0187738";"Blade II";"Action, Horror, Sci-Fi, Thriller";2002;"https://m.media-amazon.com/images/M/MV5BOWVjZTIzNDYtNTBlNC00NTJjLTkzOTEtOTE0MjlhYzI2YTcyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg";6.7;5.2;54.0;"An imaginative awesome the best stylish action film ever made!";"Positive"
"tt0188160";"Price of Glory";"Drama, Sport";2000;"https://m.media-amazon.com/images/M/MV5BMTIwMTMxMjYyMF5BMl5BanBnXkFtZTcwMDU0OTAyMQ@@._V1_SX300.jpg";6.4;3.2;18.0;"cliched sports film";"Negative"
"tt0188640";"Godzilla 2000";"Action, Adventure, Drama, Sci-Fi, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BMGEzYjJlNWMtMmEzOC00NDA0LWI1M2ItMGZiNThiMTFkNTliXkEyXkFqcGdeQXVyNjQ2MzU1NzQ@._V1_SX300.jpg";6.1;4.1;13.0;"Thank Goodness, The Real Big Fella Returns";"Positive"
"tt0189192";"Just Visiting";"Comedy, Fantasy, Sci-Fi";2001;"https://m.media-amazon.com/images/M/MV5BMTMxNTA4MTUzNl5BMl5BanBnXkFtZTYwODczODk2._V1_SX300.jpg";5.8;3.8;35.0;"Hilarious!";"Positive"
"tt0189998";"Shadow of the Vampire";"Drama, Horror";2001;"https://m.media-amazon.com/images/M/MV5BMGYxZDEzMDMtMDIzNy00OTQ5LTkzYmItYzdkYTgxMGRkOWVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.9;7.1;8.0;"Great Performances in a Good Movie";"Positive"
"tt0190138";"The Whole Nine Yards";"Comedy, Crime";2000;"https://m.media-amazon.com/images/M/MV5BMjA4Nzk4NzU4MF5BMl5BanBnXkFtZTYwNzU0MDc3._V1_SX300.jpg";6.7;4.7;41.3;"Entertaining";"Positive"
"tt0190332";"Crouching Tiger, Hidden Dragon";"Action, Adventure, Fantasy, Romance";2001;"https://m.media-amazon.com/images/M/MV5BNDdhMzMxOTctNDMyNS00NTZmLTljNWEtNTc4MDBmZTYxY2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg";7.9;9.3;17.0;"A Vivid Dream And An Action Fantasy";"Positive"
"tt0190374";"Dungeons & Dragons";"Action, Adventure, Fantasy";2000;"https://m.media-amazon.com/images/M/MV5BMTUxMDc3OTQyOV5BMl5BanBnXkFtZTYwMzk5OTc3._V1_SX300.jpg";3.7;1.4;45.0;"One of the worst films of 2000";"Negative"
"tt0190590";"O Brother, Where Art Thou?";"Adventure, Comedy, Crime, Music";2001;"https://m.media-amazon.com/images/M/MV5BMjZkOTdmMWItOTkyNy00MDdjLTlhNTQtYzU3MzdhZjA0ZDEyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg";7.8;6.9;26.0;"Travelling to Sullivans country";"Negative"
"tt0190865";"Vertical Limit";"Action, Adventure, Drama, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BMTIzODIxNjY4NF5BMl5BanBnXkFtZTYwMjE2NDg2._V1_SX300.jpg";5.9;4.8;75.0;"Exciting and well-made action adventure film.";"Positive"
"tt0191133";"The Fighting Temptations";"Comedy, Drama, Music, Romance";2003;"https://m.media-amazon.com/images/M/MV5BODkxMzQzNzQyNl5BMl5BanBnXkFtZTYwOTE4MjI3._V1_SX300.jpg";5.5;5.3;15.0;"Great Music - Puny Plot";"Positive"
"tt0191397";"The Replacements";"Comedy, Sport";2000;"https://m.media-amazon.com/images/M/MV5BZGEwOWQzNmItM2FlNC00YTk3LTljNjYtNGQ1OTE2M2M4YzI0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.5;3.0;50.0;"Brilliant, fuzzy, feel good movie.";"Positive"
"tt0191754";"28 Days";"Comedy, Drama";2000;"https://m.media-amazon.com/images/M/MV5BMDlkMmE5ZTEtNTA0YS00OTBjLTgyYmEtMGExMzJkOTRjNDg4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.0;4.6;43.0;"Tipsily overindulges its themes";"Negative"
"tt0192071";"Get Over It";"Comedy, Romance";2001;"https://m.media-amazon.com/images/M/MV5BM2M4OTBmNjQtNjMyNi00YTBjLWJkYjAtNGQ3YzVkNjFmNDZiXkEyXkFqcGdeQXVyMjA5MTIzMjQ@._V1_SX300.jpg";5.8;5.2;22.0;"pleasant comedy, some laugh-out-loud moments";"Positive"
"tt0192111";"Head Over Heels";"Comedy, Mystery, Romance";2001;"https://m.media-amazon.com/images/M/MV5BMTEzMDJjMGYtZGMwMC00N2I5LWIwYzItYjlmMGI3NjZkNzZmXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg";5.4;2.7;14.0;"..you can't help but laugh.";"Negative"
"tt0192255";"The Little Vampire";"Adventure, Comedy, Family";2000;"https://m.media-amazon.com/images/M/MV5BOTU4NDQ3NzY1NV5BMl5BanBnXkFtZTYwMTQ3NTk2._V1_SX300.jpg";5.8;4.5;35.0;"A lovely movie for children";"Positive"
"tt0192614";"The Skulls";"Action, Crime, Drama, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BODA2OTQ0NzctZTYwNi00N2E2LWJhN2UtOTc4N2UzYWRiOWVjL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.6;2.4;35.0;"Interesting premise, poor presentation";"Negative"
"tt0192731";"Urban Legends: Final Cut";"Horror, Mystery, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BM2Y3Y2FlNTQtOTYzYS00NjdjLTlkNjEtNTE5NzRiMTZkNTgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";4.2;1.6;14.0;"An average slasher with some nice touches";"Positive"
"tt0194218";"Panic";"Comedy, Crime, Drama";2001;"https://ia.media-imdb.com/images/M/MV5BMTIzMjgyMzgxOF5BMl5BanBnXkFtZTcwMDE5NTgyMQ@@._V1_SX300.jpg";6.8;7.7;1.0;"Tailor-made for Macy's string of losers";"Negative"
"tt0195234";"Saving Grace";"Comedy, Crime";2000;"https://ia.media-imdb.com/images/M/MV5BY2YyNGQyMmEtOGIwOS00N2QyLWFlNzEtNjRjYzFmMjJmY2M5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg";6.9;6.2;10.0;"Mildly interesting and a chance to see the first incarnation of Doc Martin.";"Positive"
"tt0195685";"Erin Brockovich";"Biography, Drama";2000;"https://m.media-amazon.com/images/M/MV5BYTA1NWRkNTktNDMxNS00NjE4LWEzMDAtNzA3YzlhYzRhNDA4L2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";7.3;7.3;52.0;"Enjoyable";"Positive"
"tt0195714";"Final Destination";"Horror, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BZTI0NGM2OGYtNzVmMi00NGQ2LTk2MDAtN2RmYjIzMGRkZGYxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg";6.7;3.6;23.0;"Great idea, but bobbins";"Positive"
"tt0195778";"Here on Earth";"Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BYmViZTk5YzUtMjQzZi00MGZkLWE1N2UtMzY3MDJmNjBiM2U1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg";5.1;2.5;15.0;"another Strong Performance From Josh Hartnett But Not Enough To Save This S**t!!";"Positive"
"tt0195945";"Next Friday";"Comedy";2000;"https://m.media-amazon.com/images/M/MV5BZTg4NTkzMDEtM2MzOS00MDE1LWJmYWItYzdiMGRiNTdmZmFkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg";6.1;4.1;11.0;"Next Friday";"Negative"
"tt0196216";"Small Time Crooks";"Comedy, Crime";2000;"https://m.media-amazon.com/images/M/MV5BNTA2NTBiMzEtMDA2My00YWNhLWJjMjAtYTUyMzMwNjM0Mjk2XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg";6.7;6.9;25.0;"Absolutely Fabulous!";"Positive"
"tt0196229";"Zoolander";"Comedy";2001;"https://m.media-amazon.com/images/M/MV5BODI4NDY2NDM5M15BMl5BanBnXkFtZTgwNzEwOTMxMDE@._V1_SX300.jpg";6.6;6.1;28.0;"A Classic of the Idiot Genre";"Negative"
"tt0198021";"Where the Heart Is";"Comedy, Drama, Romance";2000;"https://m.media-amazon.com/images/M/MV5BMGZkNjMxYWItYzRjZC00MzA2LWE0YWYtYjIzMmU2MTJiNmEyXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg";6.8;3.0;15.0;"Strong Start That Slowly Fades Away";"Positive"
"tt0198386";"The Crew";"Crime, Comedy";2000;"https://m.media-amazon.com/images/M/MV5BMTk2NDA2NTY2MV5BMl5BanBnXkFtZTcwNjg2MjIyMQ@@._V1_SX300.jpg";5.6;3.7;38.0;"A movie that you pay to get in and would pay more for it to end.";"Negative"
"tt0198781";"Monsters, Inc.";"Animation, Adventure, Comedy, Family, Fantasy";2001;"https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SX300.jpg";8.1;7.8;115.0;"Adorable movie with top class entertainment.";"Positive"
"tt0199290";"3 Strikes";"Comedy";2000;"https://m.media-amazon.com/images/M/MV5BMTIzOTU5NTIxMl5BMl5BanBnXkFtZTYwODM1Mzk5._V1_SX300.jpg";4.5;1.1;3.4;"A great movie to smoke out to";"Positive"
"tt0199626";"In the Cut";"Mystery, Thriller";2003;"https://m.media-amazon.com/images/M/MV5BZjc5NzdiMjYtMWE5NC00MWEzLThiNmYtZjE4MjllZjgwYTU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";5.3;4.6;12.0;"What a load of pretentious rubbish!";"Negative"
"tt0199753";"Red Planet";"Action, Sci-Fi, Thriller";2000;"https://m.media-amazon.com/images/M/MV5BMTY2MzE0MjAwOF5BMl5BanBnXkFtZTYwNDM4Mzg2._V1_SX300.jpg";5.7;3.4;80.0;"Much better than Mission to Mars but not good either";"Negative"
"tt0200027";"Riding in Cars with Boys";"Biography, Comedy, Drama";2001;"https://m.media-amazon.com/images/M/MV5BOGM5MzU5NTgtMmJjZC00Y2E2LThhZGQtMGE5YzUxZTgwZDdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg";6.5;4.3;48.0;"Real life is brutal.";"Negative"
"tt0200465";"The Bank Job";"Crime, Drama, Romance, Thriller";2008;"https://m.media-amazon.com/images/M/MV5BMmE2NzEyOWItYjI1ZC00YWZhLWI2MjEtZmU1NjIyNjliOTkyXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_SX300.jpg";7.3;6.9;20.0;"A very good British Film";"Positive"
"tt0200550";"Coyote Ugly";"Comedy, Drama, Music, Romance";2000;"https://m.media-amazon.com/images/M/MV5BZWZhZmFkMjQtMWYyMC00NmQ3LTk5M2MtZDU3ZjNjYmM0ZTYxXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg";5.7;2.7;45.0;"ouch";"Negative"
